MLAN,1281,German Stage 3 (Durham Campus),19,63,<5,16%,10,53%
MLAN,1291,SpanishStage 4 (Durham Campus),44,62,7,16%,22,50%
MLAN,1301,Spanish Stage 1,79,62,24,30%,28,35%
MLAN,1311,Spanish Stage 2,52,69,23,44%,21,40%
MLAN,1321,SpanishStage 3 (Durham Campus),23,64,<5,17%,13,57%
MLAN,1361,French Stage 3,18,65,<5,6%,16,89%
MLAN,1371,French Stage 4 (Durham Campus),52,63,5,10%,30,58%
MLAN,1391,French Stage 2 (Durham Campus),66,62,17,26%,20,30%
MLAN,1411,French Stage 1 (Durham Campus),38,63,14,37%,9,24%
MLAN,1441,French Stage 5,16,64,5,31%,6,38%
MLAN,1451,German Stage 4,29,64,9,31%,11,38%
MLAN,1461,German Stage 5,11,71,6,55%,5,45%
MLAN,1471,Japanese Stage 4 (DC),<5,71,<5,50%,<5,50%
MLAN,1481,SpanishStage 5 (Durham Campus),16,65,<5,19%,8,50%
MLAN,1491,Russian Stage 2 (DC),<5,58,<5,25%,<5,25%
MLAN,1501,Portuguese Stage 1,6,63,<5,67%,<5,17%
MLAN,1511,Italian Stage 1,45,63,14,31%,15,33%
MLAN,1521,Chinese Stage 5,<5,71,<5,67%,,0%
MLAN,1531,Arabic Stage 1,12,59,<5,33%,<5,17%
MLAN,1551,Italian Stage 2,12,65,5,42%,<5,33%
MLAN,1561,Arabic Stage 2 (Durham Campus),<5,64,<5,25%,<5,50%
MLAN,1571,Korean Stage 1 (Durham Campus),31,66,17,55%,<5,10%
MLAN,1581,French Stage 6 (Durham Campus),5,68,<5,80%,,0%
MLAN,1591,Italian Stage 3(Durham Campus),<5,67,<5,50%,<5,25%
MLAN,1601,Arabic Stage 3 (Durham Campus),5,63,<5,20%,<5,40%
MLAN,1611,Korean Stage 2 (Durham Campus),8,67,<5,50%,,0%
MLAS,1021,German Stage 1,8,58,,0%,<5,38%
MLAS,1031,Spanish Stage 1,8,59,<5,13%,<5,38%
MLAS,1061,French Stage 1,17,54,<5,12%,5,29%
MLAS,1071,Spanish Stage 2,<5,58,,0%,,0%
MLAS,1081,Japanese Stage 1,34,61,12,35%,8,24%
MLAS,1101,Japanese Stage 2,7,68,<5,29%,5,71%
MUSI,1211,Musical Techniques,68,63,9,13%,50,74%
MUSI,1241,Performance: Practice thr Hist,57,64,6,11%,46,81%
MUSI,1251,Intro to Ethnomusicologyar,71,65,17,24%,44,62%
MUSI,1261,Historical Studies 1,72,65,25,35%,35,49%
MUSI,1271,Composition 1: 20C Innovations,68,63,8,12%,46,68%
MUSI,1281,Anlysis1 Elements Tonal Theory,72,64,10,14%,54,75%
MUSI,1291,Performance1: Practice through,12,66,<5,17%,9,75%
MUSI,2311,Composition 2: New Directions,29,65,5,17%,21,72%
MUSI,2541,Orchestration,38,63,,0%,35,92%
MUSI,2581,Conducting,33,63,5,15%,21,64%
MUSI,2601,Advanced Musical Techniques,19,63,<5,16%,12,63%
MUSI,2611,Theory and Analysis,22,66,<5,18%,17,77%
MUSI,2641,Creative Music Technology,20,65,6,30%,9,45%
MUSI,2651,Studies in the Hist of Opera,13,65,<5,31%,8,62%
MUSI,2661,World Music Traditions,15,67,6,40%,8,53%
MUSI,2671,Studies in Popular Music,27,64,<5,15%,19,70%
MUSI,2691,Historical Studies 2,59,66,15,25%,37,63%
MUSI,2711,Perform2: Practice as Research,28,65,5,18%,20,71%
MUSI,2731,Music and Science,20,65,<5,20%,13,65%
MUSI,2751,"Philosophy, Music & Improv",35,66,10,29%,23,66%
MUSI,2761,Late19&Early20C English Song,19,64,<5,21%,11,58%
MUSI,3041,Dissertation (Single Module),10,66,<5,30%,6,60%
MUSI,3071,Composition (Single Module),8,63,<5,25%,<5,50%
MUSI,3312,Folio of Compositions,8,67,<5,38%,5,63%
MUSI,3332,Dissertation in Music (Double),25,66,8,32%,14,56%
MUSI,3601,The Music of India,6,69,<5,50%,<5,50%
MUSI,3611,Contemporary Music Performance,14,67,<5,21%,11,79%
MUSI,3621,Perform3:Rec Perf Project sngl,9,64,<5,11%,7,78%
MUSI,3672,Performance3:Public Perf dbl,18,68,6,33%,12,67%
MUSI,3691,Advanced Ethnomusicology,9,67,<5,33%,5,56%
MUSI,3701,Psychology of Music,27,66,8,30%,17,63%
MUSI,3711,Music Theology,39,67,12,31%,25,64%
MUSI,3731,Words and Music,21,65,<5,10%,17,81%
MUSI,3741,Music and Politics in France,11,67,5,45%,5,45%
MUSI,3751,Techniques Portfolio (single),6,66,<5,33%,<5,67%
MUSI,3762,Techniques Portfolio (double),<5,68,<5,50%,<5,50%
MUSI,3721,Studies in Symphonic Analysis,16,64,5,31%,9,56%
NSCI,3996,Natural Sciences Overseas,<5,72,<5,50%,<5,50%
PHIL,1011,Ethics & Values,241,63,15,6%,183,76%
PHIL,1021,Knowledge & Reality,244,62,16,7%,160,66%
PHIL,1031,Introduction to Logic,78,61,21,27%,21,27%
PHIL,1041,Reading Philosophy,115,62,5,4%,89,77%
PHIL,1051,History and Theory of Medicine,27,64,,0%,27,100%
PHIL,1081,Intro to History Phil of Sci,56,64,5,9%,43,77%
PHIL,2011,Philosophy of Mind,75,63,8,11%,55,73%
PHIL,2021,"Language, Logic and Reality",62,67,18,29%,40,65%
PHIL,2031,Modern Philosophy I,53,65,9,17%,38,72%
PHIL,2041,Moral Theory,157,65,25,16%,116,74%
PHIL,2051,Biomedical Ethics,28,67,7,25%,21,75%
PHIL,2071,Science and Religion 1780-1914,30,65,<5,13%,24,80%
PHIL,2081,Political Philosophy,103,66,26,25%,68,66%
PHIL,2091,Philosophy of Religion,57,63,7,12%,38,67%
PHIL,2131,"Theory, Literature and Society",57,65,9,16%,43,75%
PHIL,2151,Philosophy of Science,35,67,13,37%,20,57%
PHIL,2171,The Philosophy Of Economics,73,63,9,12%,52,71%
PHIL,3011,Modern Philosophy II,24,68,12,50%,11,46%
PHIL,3021,Philosophical Issues in Contem,18,66,8,44%,8,44%
PHIL,3031,Aesthetics,29,71,22,76%,7,24%
PHIL,3051,20th-Century European Philosop,41,67,12,29%,28,68%
PHIL,3071,Applied Ethics,60,66,18,30%,38,63%
PHIL,3101,Philosophy Short Dissertation,10,68,<5,40%,5,50%
PHIL,3112,Philosophy Long Dissertation,74,68,35,47%,37,50%
PHIL,3131,Issues in Contemporary Ethics,37,68,10,27%,26,70%
PHIL,3141,"Gender,  Film and Society",13,67,5,38%,5,38%
PHIL,3171,Metaphysics,31,68,12,39%,17,55%
PHIL,3181,Hist and Philos of Psychiatry,11,70,6,55%,5,45%
PHIL,3191,Ethics in Business Practice,30,70,18,60%,12,40%
PHIL,3201,Formal and Philosophical Logic,14,50,<5,21%,<5,21%
PHYS,1081,Introduction to Astronomy,130,62,45,35%,30,23%
PHYS,1101,Discovery Skills in Physics,242,73,189,78%,41,17%
PHYS,1122,Foundations of Physics 1,271,62,78,29%,94,35%
PHYS,1141,Maths Toolkit,35,78,31,89%,<5,9%
PHYS,2581,Foundations of Physics 2A,220,65,93,42%,48,22%
PHYS,2591,Foundations of Physics 2B,187,65,79,42%,50,27%
PHYS,2611,Mathematical Method in Physics,172,69,89,52%,33,19%
PHYS,2621,Stars and Galaxies,121,69,65,54%,27,22%
PHYS,2631,Theoretical Physics 2,147,68,79,54%,33,22%
PHYS,2641,Lab Skills and Electronics,142,71,97,68%,35,25%
PHYS,2651,Physics in Society,46,72,33,72%,13,28%
PHYS,3561,Physics Problem Solving,123,61,18,15%,54,44%
PHYS,3581,Team Project,66,73,45,68%,21,32%
PHYS,3591,Mathematics Workshop,62,66,25,40%,17,27%
PHYS,3601,Laboratory Project,71,68,33,46%,31,44%
PHYS,3611,Physics into Schools,8,70,<5,38%,5,63%
PHYS,3621,Foundations of Physics 3A,208,66,95,46%,41,20%
PHYS,3631,Foundations of Physics 3B,160,64,65,41%,38,24%
PHYS,3641,Advanced Physics 3,34,63,15,44%,8,24%
PHYS,3651,Planets and Cosmology 3,109,63,34,31%,31,28%
PHYS,3661,Theoretical Physics 3,103,69,60,58%,13,13%
PHYS,3671,Foundations of Physics 3C,15,65,6,40%,<5,27%
PHYS,3681,Laboratory Skills & Electron 3,30,71,18,60%,11,37%
PHYS,3691,Physics in Society 3,31,73,21,68%,10,32%
PHYS,3701,BSc Project,27,69,13,48%,13,48%
PHYS,3996,Physics Study Abroad,<5,74,<5,100%,,0%
PHYS,4121,"Atoms, Lasers and Qubits",94,70,53,56%,23,24%
PHYS,4141,Advanced Theoretical Physics,46,66,19,41%,13,28%
PHYS,4151,Adv Condensed Matter Physics,27,64,11,41%,7,26%
PHYS,4161,Advanced Astrophysics,37,75,29,78%,5,14%
PHYS,4181,Particle Theory,51,67,22,43%,15,29%
PHYS,4201,Theoretical Astrophysics,47,70,28,60%,8,17%
PHYS,4213,Project,123,71,80,65%,34,28%
PHYS,4221,Advanced Physics 4,30,70,18,60%,8,27%
PHYS,4231,Planets and Cosmology 4,19,66,8,42%,6,32%
PHYS,4241,Theoretical Physics 4,7,60,<5,29%,<5,29%
PHYS,4251,Foundations of Physics 4A,<5,53,,0%,,0%
PHYS,4261,Foundations of Physics 4B,16,69,8,50%,<5,25%
PSYC,1061,Classic Papers,105,66,22,21%,69,66%
PSYC,1062,Intro to Psychological Researc,145,69,79,54%,45,31%
PSYC,1071,Introduction to Psychology 1,180,63,79,44%,34,19%
PSYC,1081,Intro to Psychology 2,154,57,28,18%,46,30%
PSYC,2021,Social & Developmental Psycho,133,62,12,9%,88,66%
PSYC,2071,Ind Diff & Abnormal Psych,120,66,30,25%,79,66%
PSYC,2081,Topics in Cognitive Psychology,132,65,37,28%,81,61%
PSYC,2091,Research Methods in Psychology,93,68,41,44%,50,54%
PSYC,2101,Statistics for Psychology,92,71,60,65%,11,12%
PSYC,2111,Biol Psychology and Perception,132,63,17,13%,90,68%
PSYC,3041,Psychology Project and Statist,27,72,17,63%,9,33%
PSYC,3102,Psychology Dissertation,87,71,54,62%,31,36%
PSYC,3181,The Visual Brain,14,65,5,36%,7,50%
PSYC,3201,Learning and Animal Cognition,31,64,8,26%,15,48%
PSYC,3211,Psychology Literature Review,5,71,<5,80%,<5,20%
PSYC,3221,Social Perception,100,61,12,12%,55,55%
PSYC,3247,Cognitive Neuropsychology,65,61,7,11%,30,46%
PSYC,3267,Fetal Development,56,68,25,45%,30,54%
PSYC,3277,Human Evolutionary Psychology,73,62,11,15%,32,44%
PSYC,3297,Neuropsychology of Amnesia,63,66,14,22%,38,60%
PSYC,3327,Atypical Development,86,64,16,19%,54,63%
PSYC,3337,The Multisensory Body,38,65,5,13%,26,68%
PSYS,1011,Introduction to Cognitive Psy,63,58,<5,5%,26,41%
PSYS,1021,Intro to Soc & Dev Psychology,63,60,<5,6%,36,57%
PSYS,1031,Intro to Biological Psychology,63,57,<5,2%,20,32%
PSYS,1041,Introduction to Statistics,63,69,39,62%,7,11%
PSYS,1051,Methods in Psychology,63,55,<5,3%,20,32%
PSYS,1091,Classic Papers in Applied Psyc,60,63,11,18%,33,55%
PSYS,2091,Res Design & Data Analysis,71,65,29,41%,19,27%
PSYS,2101,Methods in Psychology 2,69,68,30,43%,30,43%
PSYS,2111,Abnormal and Social Psychology,68,61,<5,3%,46,68%
PSYS,2121,Neuropsychology & Perceptual P,68,62,10,15%,37,54%
PSYS,2131,Development and Cognition,70,63,14,20%,39,56%
PSYS,2171,Differential Psychology,68,65,15,22%,40,59%
PSYS,3012,Applied Psychology Dissertatn,66,67,23,35%,37,56%
PSYS,3221,Psychology into Schools,11,67,5,45%,<5,36%
PSYS,3251,Psychology in the Workplace,13,69,8,62%,<5,31%
PSYS,3267,Educational Psychology,42,71,23,55%,17,40%
PSYS,3277,Forensic Psychology,90,65,13,14%,64,71%
PSYS,3287,"Mind, Brain and Consciousness",30,59,6,20%,14,47%
PSYS,3297,Psychology & Health Promotion,46,70,22,48%,20,43%
PSYS,3307,Psychopathy,103,64,22,21%,63,61%
PSYS,3317,Special Needs in the Classroom,33,64,<5,9%,25,76%
PSYS,3327,Sport & Exercise Psychology,26,62,<5,12%,15,58%
PSYS,3347,The Psychology of Illness,42,63,14,33%,13,31%
PSYS,3367,Reward and Addiction,56,64,13,23%,29,52%
PSYS,3387,Cognitive Neuroscience in Prac,48,63,8,17%,27,56%
PSYS,3377,Psychological Practice,38,68,11,29%,27,71%
RUSS,1042,Russian Language 1B,23,64,5,22%,14,61%
RUSS,1151,Introduction Russian HisCultur,28,69,14,50%,13,46%
RUSS,1161,Russian Language 1A,12,63,<5,25%,5,42%
RUSS,1171,Understanding Russia: Arts Ide,14,67,<5,29%,9,64%
RUSS,2012,Russian Language 2B,22,64,<5,18%,12,55%
RUSS,2191,Russian Language 2A,11,66,<5,18%,8,73%
RUSS,2231,Reading Russian Literature,19,70,12,63%,7,37%
RUSS,2241,Russian and Soviet Cinema,15,67,<5,27%,10,67%
RUSS,2261,"St Petersburg: Cult, Mem, Myth",18,69,10,56%,7,39%
RUSS,3031,Russian Language 4,29,66,9,31%,17,59%
RUSS,3371,The Poet and the State,8,70,5,63%,<5,38%
RUSS,3381,Russian Professional Communic,15,69,5,33%,10,67%
RUSS,3391,Russian Intelligentsia,15,68,8,53%,5,33%
SGIA,1041,Ideas and Ideologies,233,62,58,25%,90,39%
SGIA,1061,Intro to Middle East Politics,140,63,24,17%,78,56%
SGIA,1071,"Intnl Security, Interdep Org",161,62,26,16%,78,48%
SGIA,1081,Global Regions in Intnl Relati,127,64,36,28%,69,54%
SGIA,1091,Theory & History in Intnl Rela,175,64,36,21%,113,65%
SGIA,1191,Democratic Political Systems,176,61,15,9%,102,58%
SGIA,2131,International Theory,49,60,5,10%,27,55%
SGIA,2161,The Politics of Pacific Asia,122,65,16,13%,89,73%
SGIA,2171,Foundations of Western Pol Tho,66,65,22,33%,34,52%
SGIA,2261,International Organisations,103,64,25,24%,57,55%
SGIA,2281,"Sovereignty, State and Empire",75,64,14,19%,46,61%
SGIA,2301,Global Political Economy,106,65,17,16%,84,79%
SGIA,2311,Middle East Intnl System,131,66,35,27%,82,63%
SGIA,2321,Democracy and Democratic,62,67,19,31%,39,63%
SGIA,2341,Research Project,157,67,55,35%,81,52%
SGIA,3142,Dissertation in Politics,197,68,85,43%,95,48%
SGIA,3171,British Pol thought since 1850,27,67,13,48%,<5,15%
SGIA,3211,Culture & Conflict in American,68,66,13,19%,51,75%
SGIA,3241,China:State & Soc since 1949,45,68,20,44%,23,51%
SGIA,3271,Islam & Politics in the Modern,63,66,16,25%,41,65%
SGIA,3291,Theories of Liberty,39,69,18,46%,16,41%
SGIA,3311,The American Presidency,66,65,15,23%,42,64%
SGIA,3331,Political Econ of European Uni,16,66,6,38%,7,44%
SGIA,3381,China Global Political Economy,42,68,16,38%,22,52%
SGIA,3391,Evolution & Dev of Mil Occuptn,94,68,38,40%,50,53%
SGIA,3401,Nations and Nationalism,65,65,21,32%,29,45%
SGIA,3421,Israel: Politics and Society,44,66,7,16%,36,82%
SGIA,3441,Elections and British Politics,28,68,9,32%,16,57%
SGIA,3491,IntRelations&SecurityintheME,43,68,18,42%,24,56%
SOCI,1312,Societies in Transition,70,63,12,17%,46,66%
SOCI,1321,Introduction to Research,175,64,62,35%,62,35%
SOCI,1331,Conceptualizing Society,133,64,33,25%,65,49%
SOCI,1391,Understanding Crime,129,62,16,12%,69,53%
SOCI,1402,The Criminal Justice Landscape,53,65,6,11%,41,77%
SOCI,1411,Perspectives in Sociology,78,62,8,10%,47,60%
SOCI,2111,"Self, Identity and Society",60,66,18,30%,33,55%
SOCI,2131,The Sociology of Social Exclus,85,64,12,14%,61,72%
SOCI,2211,"Crime, Power & Social Inequal",60,67,13,22%,45,75%
SOCI,2221,Policing and Police,53,66,11,21%,37,70%
SOCI,2231,Contemporary Criminological Th,34,61,<5,3%,21,62%
SOCI,2252,Research Methods in Action,149,60,34,23%,46,31%
SOCI,2261,Sociological Imaginations,54,64,12,22%,31,57%
SOCI,3112,Dissertation,89,67,32,36%,50,56%
SOCI,3211,The Sociology of Gender & Sexu,80,65,21,26%,47,59%
SOCI,3341,Issues in Criminal Justice,27,67,9,33%,18,67%
SOCI,3351,Rural Sociology&Social Policy,13,69,8,62%,5,38%
SOCI,3381,Socio of Forensic Sci & Crimin,38,66,11,29%,24,63%
SOCI,3421,Soc Policy: Principles Cur Iss,47,64,9,19%,29,62%
SOCI,3491,Sociology Work and Professions,29,65,8,28%,17,59%
SOCI,3501,"Crime,Justice&Sex Industry",61,65,13,21%,40,66%
SOCI,3511,SASS Community Placement,21,63,5,24%,13,62%
SOCI,3521,"Young People, Crime & Justice",29,64,6,21%,16,55%
SOCI,3531,Advancd Perspectives Sociology,19,64,<5,21%,12,63%
SPAN,1011,Spanish Language 1A,129,66,25,19%,92,71%
SPAN,1072,Spanish Language 1B,24,66,8,33%,13,54%
SPAN,1131,Conflict and Violence in the,86,67,21,24%,61,71%
SPAN,1141,Identity in the Spanish,54,66,12,22%,37,69%
SPAN,1161,Intro Hisp Lit Cult(post Alvl),72,67,23,32%,43,60%
SPAN,1171,Intro Hisp LitCulture abinitio,19,68,7,37%,12,63%
SPAN,2011,Spanish Language 2A,122,65,17,14%,96,79%
SPAN,2061,Catalan (Beginners),28,70,17,61%,6,21%
SPAN,2071,Latin American Texts,48,68,17,35%,28,58%
SPAN,2081,Spanish Texts,39,66,12,31%,22,56%
SPAN,2111,Spanish Language 2B,21,66,<5,5%,19,90%
SPAN,2151,Icons and Myths of the Hisp,87,66,24,28%,56,64%
SPAN,2161,Race&Gender in Lat Amer Cinema,63,69,31,49%,30,48%
SPAN,3011,Spanish Language 4,132,67,34,26%,95,72%
SPAN,3131,Spanish Translation,41,68,14,34%,27,66%
SPAN,3181,Contemporary Spanish Cinema,29,67,10,34%,17,59%
SPAN,3211,Catalan (Advanced),13,67,7,54%,<5,23%
SPAN,3221,Epic & Chronicle:The Making of,14,69,6,43%,8,57%
SPAN,3231,Popular Culture in Latin Ameri,28,69,14,50%,14,50%
SPAN,3291,Languages in Contact,30,69,12,40%,17,57%
SPAN,3301,The Cultures of the Hispanic,8,70,<5,50%,<5,50%
SPAN,3311,Representing Women: Sex Power,26,69,13,50%,13,50%
SPRT,1261,Introduction to Sport Psycholo,85,60,12,14%,42,49%
SPRT,1271,"Sport, Culture and Society",72,53,<5,6%,17,24%
SPRT,1281,Intro to Exercise Physiology,62,59,<5,5%,30,48%
SPRT,1311,Intro Physical Act Diet Health,74,58,<5,3%,29,39%
SPRT,2231,Sports Development: Policies,44,63,14,32%,15,34%
SPRT,2251,Sport and Exercise Physiology,43,62,<5,9%,24,56%
SPRT,2271,Physical Activity Health Psych,49,61,11,22%,13,27%
SPRT,2291,"Sport, Crime and Deviance",65,64,17,26%,32,49%
SPRT,2311,"Media, Sport and Society",46,63,5,11%,30,65%
SPRT,3141,Sports Policy in Action,13,66,<5,31%,8,62%
SPRT,3151,Exercise Prog for Hlth & Perfo,33,66,7,21%,20,61%
SPRT,3172,Dissertation,58,67,21,36%,30,52%
SPRT,3191,Applied Sport Psychology,49,65,11,22%,33,67%
SPRT,3201,Sport in Community Placement,26,68,9,35%,12,46%
SPRT,3211,"Nutrition for Sport, Physical",46,64,12,26%,21,46%
SPRT,3221,Advncd Sociolgcl Prspctvs Sprt,39,67,12,31%,26,67%
THEO,1131,Study of Religions,70,64,17,24%,41,59%
THEO,1151,Biblical Hebrew,10,54,<5,30%,<5,30%
THEO,1161,New Testament Greek,18,61,5,28%,5,28%
THEO,1171,Christianity in Context,69,65,21,30%,36,52%
THEO,1191,Intro to Christian Theology,82,60,<5,2%,42,51%
THEO,1901,God and Evil,50,62,<5,6%,33,66%
THEO,1911,Reading Biblical Texts,25,62,8,32%,9,36%
THEO,1931,Introduction to Biblical Study,77,59,<5,1%,47,61%
THEO,2011,Lit & Theology of The Old Test,24,64,7,29%,14,58%
THEO,2051,New Testament Theology,25,62,6,24%,12,48%
THEO,2171,Hebrew Prose Texts,5,67,<5,40%,<5,40%
THEO,2231,"Death, Ritual and Belief",56,64,11,20%,32,57%
THEO,2241,Christian Theo: Essental QueII,42,66,7,17%,33,79%
THEO,2271,Passion Narratives (In Greek),8,64,5,63%,<5,13%
THEO,2291,Science & Theology:Exploring t,42,65,5,12%,30,71%
THEO,2301,The Making of Modern Christian,30,58,<5,3%,17,57%
THEO,2361,"God, Freedom and the Soul",44,67,9,20%,35,80%
THEO,2381,Topics in Christian Ethics,51,64,<5,4%,41,80%
THEO,2391,Early Christian Doctrine: Trin,25,64,6,24%,17,68%
THEO,2461,ResProj&ColloquiumInTheo&Relig,17,68,7,41%,8,47%
THEO,2471,God and the Universe of Faiths,44,67,18,41%,22,50%
THEO,2501,Landscapes of Worship Contempo,19,65,<5,21%,12,63%
THEO,3031,Aramaic,<5,61,<5,25%,<5,25%
THEO,3041,Biblical Theology,14,65,<5,29%,7,50%
THEO,3051,Advanced Greek Texts,<5,73,<5,100%,,0%
THEO,3232,Dissertation in Theology (Doub,69,68,33,48%,29,42%
THEO,3291,Issues in Old Testament Study,8,59,<5,25%,<5,38%
THEO,3441,Religion and Film,48,67,18,38%,27,56%
THEO,3511,The Postmodern God,31,68,17,55%,11,35%
THEO,3581,Christian Tradition Practice,14,70,10,71%,<5,29%
THEO,3611,Jesus Christ in the Twentieth,21,66,6,29%,12,57%
THEO,3631,The Historical Jesus,11,65,5,45%,5,45%
THEO,3651,Faith Experience War Christian,27,68,12,44%,14,52%
THEO,3691,Thomas Aquinas,11,65,<5,18%,7,64%
THEO,3701,Religion Media&Popular Culture,37,65,<5,11%,29,78%
THEO,1951,Islam Observed,53,62,9,17%,29,55%
THEO,1921,God & the Good : Philosophy,55,66,11,20%,39,71%
