CFLS-1F51|French Stage 5|66|76|29%|65%|6%|0%|0%
CFLS-1F61|French Stage 6|65|69|0%|80%|20%|0%|0%
CFLS-1G11|German Stage 1|64|85|38%|35%|11%|5%|11%
CFLS-1G21|German Stage 2|64|80|20%|60%|15%|5%|0%
CFLS-1G31|German Stage 3|65|74|20%|55%|15%|5%|5%
CFLS-1G41|German Stage 4|67|75|31%|62%|8%|0%|0%
CFLS-1G51|German Stage 5|70|76|50%|40%|0%|0%|10%
CFLS-1I11|Italian Stage 1|59|82|28%|35%|13%|9%|15%
CFLS-1I21|Italian Stage 2|73|87|67%|11%|22%|0%|0%
CFLS-1J11|Japanese Stage 1|71|83|66%|23%|6%|2%|2%
CFLS-1J21|Japanese Stage 2|71|90|62%|24%|3%|3%|7%
CFLS-1J31|Japanese Stage 3|70|79|50%|38%|0%|0%|13%
CFLS-1J41|Japanese Stage 4|76|81|86%|0%|0%|0%|14%
CFLS-1K11|Korean Stage 1|66|79|34%|51%|13%|0%|2%
CFLS-1K21|Korean Stage 2|70|86|53%|24%|6%|6%|12%
CFLS-1P11|Portuguese Stage 1|76|80|100%|0%|0%|0%|0%
CFLS-1R11|Russian Stage 1|62|89|36%|32%|12%|4%|16%
CFLS-1R21|Russian Stage 2|73|82|43%|57%|0%|0%|0%
CFLS-1S11|Spanish Stage 1|61|88|28%|22%|19%|15%|15%
CFLS-1S21|Spanish Stage 2|69|86|53%|25%|19%|2%|2%
CFLS-1S31|Spanish Stage 3|68|83|45%|50%|0%|5%|0%
CFLS-1S41|Spanish Stage 4|70|81|56%|40%|4%|0%|0%
CFLS-1S51|Spanish Stage 5|67|85|50%|32%|14%|4%|0%
CFLS-1S61|Spanish Stage 6|68|76|57%|43%|0%|0%|0%
CHEM-1061|Molecules in Action|63|74|6%|73%|19%|1%|1%
CHEM-1078|Core Chemistry 1A|64|79|23%|55%|18%|4%|0%
CHEM-1087|Practical Chemistry 1A|66|76|23%|69%|7%|1%|0%
CHEM-1107|Practical Chemistry 1B|62|72|3%|67%|29%|1%|0%
CHEM-1111|Mathematicl & Experimntl Tools|63|79|23%|54%|18%|4%|1%
CHEM-1127|Intro to Materials Chemistry|66|80|38%|46%|13%|3%|0%
CHEM-2012|Core Chemistry 2|67|80|43%|45%|10%|1%|1%
CHEM-2051|Biological Chemistry|63|77|26%|47%|16%|9%|3%
CHEM-2061|Computational Chemistry|66|81|44%|42%|8%|4%|2%
CHEM-2077|Chemistry of the Elements|62|81|27%|41%|19%|11%|2%
CHEM-2087|Structure Reactivity Org Chem|67|87|37%|45%|13%|3%|1%
CHEM-2097|Properties of Molecules|65|85|35%|40%|19%|5%|1%
CHEM-2107|Practical Chem 2 - Inorganic|67|77|30%|63%|5%|2%|0%
CHEM-2117|Practical Chem 2 - Organic|67|77|31%|63%|6%|1%|0%
CHEM-2127|Practical Chem 2 - Physical|66|77|30%|54%|13%|1%|1%
CHEM-3012|Core Chemistry 3|66|79|29%|57%|12%|2%|0%
CHEM-3051|Materials Chemistry|69|80|45%|47%|8%|0%|0%
CHEM-3061|Chemistry and Society|69|75|43%|57%|0%|0%|0%
CHEM-3071|Advanced Computational Chem|67|77|31%|62%|8%|0%|0%
CHEM-3081|Chemistry into School|74|76|89%|11%|0%|0%|0%
CHEM-3097|InorganicConcepts&Applications|65|92|32%|37%|26%|5%|1%
CHEM-3107|PracticalChemistry 3 Inorganic|67|76|30%|67%|4%|0%|0%
CHEM-3117|Advanced Organic Chemistry|68|83|44%|40%|15%|2%|0%
CHEM-3127|PracticalChemistry3-Organic|68|87|53%|27%|12%|8%|0%
CHEM-3137|Molecules&TheirInteractions|68|87|39%|48%|12%|1%|0%
CHEM-3147|PracticalChemistry3-Physical|69|80|53%|42%|3%|2%|0%
CHEM-3151|Computational Chemical Physics|69|77|63%|31%|6%|0%|0%
CHEM-3161|Chemistry BSc Dissertation|68|80|40%|56%|5%|0%|0%
CHEM-3187|ChemistryLiteraturePerspective|69|79|45%|53%|2%|0%|0%
CHEM-3211|Bioactive Chemistry 3|70|81|53%|47%|0%|0%|0%
CHEM-3411|Chemical Physics 3|72|78|74%|26%|0%|0%|0%
CHEM-3421|Advanced Biological Chemistry|71|78|63%|34%|3%|0%|0%
CHEM-4211|Bioactive Chemistry 4|72|82|71%|14%|14%|0%|0%
CHEM-4272|Bioactive Chem Research Proj D|74|86|77%|15%|8%|0%|0%
CHEM-4311|Core Chemistry 4|63|76|26%|45%|26%|0%|2%
CHEM-4361|Core Chemistry 4D|68|81|48%|38%|14%|0%|0%
CHEM-4375|External Research Project|71|81|57%|43%|0%|0%|0%
CHEM-4411|Chemical Physics 4|69|78|46%|54%|0%|0%|0%
CHEM-4471|Advanced Computational Chem Ph|72|77|71%|29%|0%|0%|0%
CHEM-4481|Advanced Research Concepts|70|84|58%|28%|14%|0%|0%
CHEM-4494|Chemistry Research Project|71|82|63%|32%|5%|0%|0%
CHNS-1012|Chinese Language 1B|69|85|57%|33%|10%|0%|0%
CHNS-1021|Intro to Chinese Culture|61|74|10%|67%|13%|8%|3%
CHNS-1032|Chinese Language 1A|73|87|64%|21%|7%|7%|0%
CHNS-2012|Chinese Language 2B|75|94|80%|13%|7%|0%|0%
CHNS-2021|Chinese Cinema|67|75|42%|47%|11%|0%|0%
CHNS-2031|Classical Chinese I|68|74|33%|67%|0%|0%|0%
CHNS-2041|Chinese Language 2A|75|79|83%|17%|0%|0%|0%
CHNS-3021|Chinese Historical & Lit|66|73|15%|85%|0%|0%|0%
CHNS-3031|Diss in Chinese Studies|68|68|0%|100%|0%|0%|0%
CHNS-3042|Diss in Chinese Studies|69|82|46%|46%|8%|0%|0%
CHNS-3062|Chinese Language 4B|72|81|69%|31%|0%|0%|0%
CLAS-1062|Beginners Latin 1|68|85|43%|48%|5%|0%|5%
CLAS-1072|Beginners Greek 1|73|83|64%|30%|6%|0%|0%
CLAS-1101|Early Greek Philosophy|67|74|38%|54%|8%|0%|0%
CLAS-1301|Monuments & Memory in the Age|65|85|21%|63%|15%|2%|0%
CLAS-1541|Intermediate Greek 1A|70|76|33%|67%|0%|0%|0%
CLAS-1551|Intermediate Greek 1B|69|77|33%|67%|0%|0%|0%
CLAS-1561|Intermediate Latin 1A|62|77|7%|52%|40%|0%|0%
CLAS-1571|Intermediate Latin 1B|65|71|7%|90%|2%|0%|0%
CLAS-1601|Remembering Athens|65|76|20%|72%|6%|1%|1%
CLAS-1701|Lang, Trans, Interpretation|67|76|25%|72%|3%|0%|0%
CLAS-1731|The Craft of the Ancient Histo|65|75|27%|57%|16%|0%|0%
CLAS-1741|Living in the Classical World|64|74|22%|62%|13%|2%|0%
CLAS-1781|Lives of Objects-Greek&Roman|66|79|27%|69%|0%|0%|4%
CLAS-2032|Beginners Latin 2|71|76|33%|67%|0%|0%|0%
CLAS-2062|Beginners Greek 2|74|85|57%|43%|0%|0%|0%
CLAS-2121|Advanced Latin 2B|67|78|21%|75%|4%|0%|0%
CLAS-2131|Crisis of the Roman Republic|64|72|17%|60%|19%|4%|0%
CLAS-2151|Tradition of Epic|66|78|24%|66%|9%|1%|0%
CLAS-2171|Advanced Greek 2A|67|78|17%|83%|0%|0%|0%
CLAS-2181|Advanced Greek 2B|70|75|50%|50%|0%|0%|0%
CLAS-2191|Advanced Latin 2A|67|77|33%|67%|0%|0%|0%
CLAS-2521|Intermediate Latin 2A|73|95|33%|67%|0%|0%|0%
CLAS-2531|Intermediate Latin 2B|66|69|0%|92%|8%|0%|0%
CLAS-2541|Intermediate Greek 2A|71|86|50%|38%|6%|6%|0%
CLAS-2551|Intermediate Greek 2B|71|79|53%|47%|0%|0%|0%
CLAS-2621|Interpreting Greek Tragedy Tod|65|76|19%|67%|12%|2%|0%
CLAS-2631|Roman Buildings & their Decora|68|70|33%|67%|0%|0%|0%
CLAS-2661|Emperors & Dynasties:from the|67|74|32%|57%|11%|0%|0%
CLAS-2721|Latin Lit. of the Early Empire|62|75|27%|47%|13%|13%|0%
CLAS-2761|Anci Political Thought Action|67|75|25%|71%|4%|0%|0%
CLAS-2781|The Hellenistic World|66|78|24%|67%|9%|0%|0%
CLAS-2841|Alexandria|68|77|39%|54%|5%|0%|2%
CLAS-2851|Advanced Latin 2C|68|85|30%|70%|0%|0%|0%
CLAS-2861|Death in the Classical World|65|75|34%|51%|11%|2%|2%
CLAS-2881|Myths of Transformation|66|74|20%|75%|3%|3%|0%
CLAS-2891|Classical Receptions|69|83|38%|54%|8%|0%|0%
CLAS-2911|Roman Religion|64|77|21%|71%|3%|0%|5%
CLAS-3231|Higher Latin 3A|67|74|26%|71%|2%|0%|0%
CLAS-3241|Higher Latin 3B|68|77|32%|68%|0%|0%|0%
CLAS-3321|Urbs Roma|60|76|56%|22%|0%|11%|11%
CLAS-3391|Advanced Latin 3B|67|67|0%|100%|0%|0%|0%
CLAS-3401|Advanced Latin 3A|70|70|50%|50%|0%|0%|0%
CLAS-3411|Advanced Greek 3B|68|78|33%|67%|0%|0%|0%
CLAS-3421|Advanced Greek 3A|66|71|13%|80%|7%|0%|0%
CLAS-3431|Higher Greek 3B|70|81|50%|50%|0%|0%|0%
CLAS-3441|Higher Greek 3A|68|75|25%|75%|0%|0%|0%
CLAS-3491|Roman Syria|67|76|46%|38%|15%|0%|0%
CLAS-3551|Greeks Persians (c560-336BC)|68|80|44%|53%|0%|0%|3%
CLAS-3581|Writing Alexander|69|80|38%|59%|0%|0%|3%
CLAS-3612|Dissertation (40 Credits)|68|86|41%|52%|8%|0%|0%
CLAS-3641|Intermediate Greek 3A|45|45|0%|0%|0%|100%|0%
CLAS-3651|Intermediate Greek 3B|56|68|0%|50%|0%|50%|0%
CLAS-3671|The Later Roman Empire|66|76|30%|59%|8%|0%|3%
CLAS-3681|Intermediate Latin 3A|63|77|25%|50%|0%|25%|0%
CLAS-3691|Intermediate Latin 3B|64|65|0%|100%|0%|0%|0%
CLAS-3701|Comedy and Tragedy, Laughter|67|78|36%|58%|4%|0%|2%
CLAS-3741|Advanced Latin 3C|70|77|33%|67%|0%|0%|0%
CLAS-3751|Roman Law and Latin Literature|68|75|14%|86%|0%|0%|0%
CLAS-3781|Ancient Philosophers|68|77|31%|69%|0%|0%|0%
CLAS-3996|Study At Overseas University|||0%|0%|0%|0%|100%
COMB-3002|Interdisciplinary Dissertation|77|84|75%|25%|0%|0%|0%
COMP-1021|Mathematics for Computer Sci|71|100|59%|21%|14%|0%|7%
COMP-1051|Computational Thinking|69|98|58%|14%|7%|12%|9%
COMP-1071|Computer Systems|77|94|84%|9%|4%|2%|2%
COMP-1081|Algorithms and Data Structures|64|94|39%|31%|14%|9%|7%
COMP-1101|Programming|64|83|55%|21%|8%|3%|13%
COMP-2181|Theory of Computation|76|95|73%|16%|9%|0%|2%
COMP-2211|Networks and Systems|75|95|75%|15%|7%|2%|1%
COMP-2221|Programming Paradigms|79|99|82%|9%|2%|2%|5%
COMP-2231|Software Methodologies|72|95|63%|21%|11%|4%|1%
COMP-2252|Software Engineering|68|84|53%|37%|7%|2%|2%
COMP-3012|Computer Science Project|70|88|58%|28%|11%|2%|1%
COMP-3371|Computing Meth III|72|92|66%|23%|9%|2%|0%
COMP-3381|Software,Systems,Apps III|72|88|68%|20%|11%|1%|0%
COMP-3391|Theoretical Comp Sci III|70|94|64%|8%|16%|4%|8%
COMP-3402|Contemp Comp Science III|70|88|61%|26%|9%|1%|3%
COMP-3411|Contemp Comp Science III|73|92|68%|21%|11%|0%|0%
COMP-3421|Comp Science into Schools|72|80|78%|22%|0%|0%|0%
COMP-3431|Advanced Computer Systems III|71|96|60%|21%|10%|5%|5%
COMP-4013|Advanced Project|74|89|83%|13%|4%|0%|0%
COMP-4031|Comp Methodologies IV|74|90|78%|11%|11%|0%|0%
COMP-4042|Contemp Comp Science IV|72|91|53%|42%|5%|0%|0%
COMP-4051|Contemp Comp Science IV|77|94|86%|14%|0%|0%|0%
COMP-4061|Software, Systems, Apps IV|74|91|67%|25%|8%|0%|0%
COMP-4071|Theoretical Comp Science IV|81|91|100%|0%|0%|0%|0%
ECON-1011|Principles of Economics|67|84|50%|37%|10%|2%|1%
ECON-1021|Economic Methods|80|93|89%|7%|2%|1%|1%
ECON-1041|Accounting & Finance in Busi|81|97|86%|9%|3%|2%|0%
ECON-1051|Intro to Environmental Economi|63|82|18%|51%|23%|7%|1%
ECON-1071|The World Economy|62|77|17%|53%|23%|6%|1%
ECON-1081|Intro to the History of Econ|65|73|19%|70%|10%|0%|1%
ECON-1101|Introduction to Economics|70|97|55%|29%|8%|5%|2%
ECON-1111|Intro to Management Accounting|88|99|96%|3%|0%|1%|0%
ECON-1121|The Global Economy|60|74|10%|62%|20%|2%|7%
ECON-1131|Foundations of Finance|65|84|36%|42%|17%|5%|1%
ECON-1141|Intro to Financial Accounting|93|100|98%|1%|1%|0%|0%
ECON-1151|Quantitative Methods|75|96|72%|18%|8%|1%|0%
ECON-1161|Business Environment&Functions|70|91|62%|31%|7%|0%|0%
ECON-2011|Economic Principles I: Macroec|66|74|20%|73%|6%|2%|0%
ECON-2021|Economic Principles II: Microe|74|90|73%|22%|4%|1%|0%
ECON-2061|Economic Data Analysis I|64|79|22%|61%|14%|2%|2%
ECON-2071|European Economics|66|74|18%|79%|3%|0%|0%
ECON-2081|Business Competition|70|84|59%|31%|5%|5%|0%
ECON-2091|Economics of Social Policy|66|80|35%|51%|9%|4%|0%
ECON-2101|Financial Economic|83|93|98%|2%|0%|0%|0%
ECON-2121|Interm Meth for Econ & Finance|69|84|50%|40%|9%|1%|0%
ECON-2141|Behavioural and Experimental|65|73|11%|80%|7%|2%|0%
ECON-2151|Financial Markets&Institutions|70|87|57%|37%|5%|0%|1%
ECON-2161|Microeconomics for Finance|68|87|52%|29%|14%|4%|2%
ECON-2171|Macroeconomics for Finance|62|77|16%|57%|21%|6%|0%
ECON-2181|Intro toFinancial Econometrics|66|88|41%|38%|14%|5%|2%
ECON-2191|Corporate Finance|74|86|82%|15%|3%|0%|0%
ECON-2201|Introduction to Taxation|71|90|69%|19%|7%|2%|3%
ECON-2211|Corporate Financial Reporting|82|95|92%|7%|1%|0%|0%
ECON-2231|Principles of Business Law|68|87|56%|26%|11%|4%|4%
ECON-2241|Management Accounting|77|92|87%|11%|2%|1%|0%
ECON-2251|Auditing and Assurance|66|93|40%|29%|19%|13%|0%
ECON-3011|Applied Econometrics|77|90|92%|8%|0%|0%|0%
ECON-3012|Dissertation|67|83|38%|58%|5%|0%|0%
ECON-3051|History of Economic Thought|69|78|44%|53%|3%|0%|0%
ECON-3061|Industrial Organisation|74|85|72%|28%|0%|0%|0%
ECON-3071|International Economics|68|76|51%|44%|5%|0%|0%
ECON-3081|Labour Economics|67|74|32%|68%|0%|0%|0%
ECON-3111|Monetary Economics|70|88|55%|42%|3%|0%|1%
ECON-3161|Environmntl Economics & Policy|65|74|31%|55%|12%|2%|0%
ECON-3171|Development Economics|68|76|43%|54%|2%|1%|0%
ECON-3191|Public Economics|69|90|48%|40%|10%|2%|0%
ECON-3201|Advanced Microeconomic Theory|67|82|42%|44%|8%|6%|0%
ECON-3211|Advanced Macroeconomic Theory|70|88|55%|35%|10%|0%|0%
ECON-3241|Security Investment Analysis|68|81|44%|48%|7%|1%|0%
ECON-3251|Financial Theory & Corp Policy|71|77|74%|26%|0%|0%|0%
ECON-3291|Post-Keynesian Economics|69|77|50%|50%|0%|0%|0%
ECON-3301|Game Theory and Applications|71|90|66%|19%|6%|6%|2%
ECON-3322|Dissertation in Finance&Accoun|68|88|47%|41%|10%|1%|0%
ECON-3341|Real Estate Finance|75|87|84%|15%|1%|0%|0%
ECON-3351|Computational Quantitative Fin|72|81|73%|20%|0%|7%|0%
ECON-3361|Behavioral Finance|68|79|43%|50%|6%|1%|0%
ECON-3371|Financial Econometrics|61|86|26%|31%|19%|22%|2%
ECON-3381|Financial Derivatives&Engineer|72|90|64%|28%|6%|1%|0%
ECON-3391|International&Multinational Fi|65|80|32%|51%|15%|2%|0%
ECON-3402|Dissertation in Accounting|72|85|78%|22%|0%|0%|0%
ECON-3411|Contemporary Issues in Account|67|81|46%|37%|14%|2%|0%
ECON-3421|Financial Planning and Control|78|87|96%|4%|0%|0%|0%
ECON-3966|Study Abroad|||0%|0%|0%|0%|100%
ECON-3986|Study Abroad|||0%|0%|0%|0%|100%
EDUC-1011|Beauty & The Beast: Key Themes|63|75|22%|53%|19%|3%|3%
EDUC-1441|Intro to Modern Art:Its Meanin|65|74|21%|67%|9%|3%|0%
EDUC-1451|History of Education|61|81|16%|41%|24%|18%|1%
EDUC-1461|The Context of Education|61|77|11%|44%|39%|6%|0%
EDUC-1471|Learning and Teaching|57|81|8%|33%|37%|14%|7%
EDUC-2191|Philosophy of Social Science|64|71|20%|60%|20%|0%|0%
EDUC-2301|Educational Research Methods|60|74|4%|55%|31%|10%|0%
EDUC-2321|Learning in the Early Years|63|85|30%|42%|9%|6%|12%
EDUC-2331|Art & Design in Belle Epoque F|65|76|22%|65%|14%|0%|0%
EDUC-2351|Higher Education:Issues of exc|65|82|30%|50%|16%|5%|0%
EDUC-2361|Identity, Culture & Education|66|77|39%|44%|11%|6%|0%
EDUC-2371|Cow on the Roof: The Visual|66|77|35%|50%|12%|3%|0%
EDUC-2381|Harry Potter Age of Illusion|65|76|37%|42%|18%|3%|0%
EDUC-2391|Objects of Desire|69|77|46%|50%|4%|0%|0%
EDUC-3182|Double Diss in Theory Phil SS|90|90|100%|0%|0%|0%|0%
EDUC-3191|Education in a Global Age|71|80|77%|15%|8%|0%|0%
EDUC-3221|Political Sociology of Educati|70|83|47%|47%|6%|0%|0%
EDUC-3261|The 'Isms' of Art in Early 20t|64|74|18%|68%|9%|0%|5%
EDUC-3271|Responding to Special Needs in|66|76|19%|75%|6%|0%|0%
EDUC-3291|Citizenship Education|69|77|32%|63%|5%|0%|0%
EDUC-3302|Double Diss in History of Art|67|75|38%|63%|0%|0%|0%
EDUC-3311|The Work of Art|70|74|64%|27%|9%|0%|0%
EDUC-3322|DoubleDissDisciplContxtsofEduc|69|85|47%|42%|11%|0%|0%
EDUC-3996|Educ Studies Year Abroad|||0%|0%|0%|0%|100%
EDUS-1581|Develop & Learn in Very Early|71|94|66%|18%|7%|2%|6%
EDUS-1591|Science for Primary Teaching 1|69|90|51%|33%|15%|1%|0%
EDUS-1611|Maths for Primary Teaching 1|69|80|54%|35%|10%|1%|0%
EDUS-1621|Arts 1|68|83|45%|41%|13%|0%|1%
EDUS-1631|English for Primary Teaching 1|68|84|46%|44%|6%|1%|2%
EDUS-1681|Professional & Academic Study|62|77|14%|54%|21%|9%|3%
EDUS-2401|Teach & Learning in Primary Sc|63|86|19%|43%|30%|4%|3%
EDUS-2501|Research Methods in Education|69|88|45%|43%|9%|3%|0%
EDUS-2511|Science for Primary Teaching 2|73|86|76%|17%|6%|0%|2%
EDUS-2521|Arts and Humanities 2|65|77|35%|49%|9%|1%|6%
EDUS-2531|Maths for Primary Teaching 2|72|91|70%|14%|14%|3%|0%
EDUS-2541|English for Primary Teaching 2|72|87|69%|25%|0%|3%|3%
EDUS-3332|Dissertation|67|82|41%|50%|9%|0%|0%
EDUS-3341|Science for Primary Teaching 3|67|88|41%|35%|22%|1%|0%
EDUS-3351|Science for Primary Teaching4:|63|72|13%|63%|25%|0%|0%
EDUS-3361|English for Primary Teaching4:|71|83|66%|24%|10%|0%|0%
EDUS-3371|English for Primary Teaching 3|67|85|35%|54%|10%|0%|0%
EDUS-3381|Maths for Primary Teaching 3|65|81|34%|43%|15%|9%|0%
EDUS-3391|Maths for Primary Teaching 4:M|69|81|37%|63%|0%|0%|0%
ENGI-1091|Applied Mechanics 1|72|94|63%|23%|8%|5%|2%
ENGI-1111|Thermodynamics & Fluid|68|94|53%|19%|14%|11%|3%
ENGI-1131|Electromagnetism Manufacture|65|88|36%|32%|25%|7%|1%
ENGI-1141|Electronic Measurement|65|96|39%|30%|18%|7%|6%
ENGI-1151|Computational Tools|63|93|20%|49%|20%|9%|1%
ENGI-2181|Electronics 2|68|85|51%|34%|11%|2%|3%
ENGI-2191|Electrical Engineering 2|65|82|33%|48%|14%|3%|2%
ENGI-2201|Engineering Design 2|67|85|41%|52%|3%|1%|3%
ENGI-2211|Engineering Mathematics 2|65|91|35%|42%|15%|5%|2%
ENGI-2221|Mechanics 2|69|92|58%|24%|10%|4%|5%
ENGI-2231|Thermodynamis Fluid Mechanics2|69|88|57%|26%|9%|5%|3%
ENGI-3262|BEng Engineering Project|68|80|58%|25%|13%|4%|0%
ENGI-3291|Thermodynamics & Fluid Mechani|70|85|58%|34%|7%|1%|0%
ENGI-3301|Structures and Geomatics 3|67|78|50%|28%|22%|0%|0%
ENGI-3311|Soil Engineering|67|83|50%|30%|10%|0%|10%
ENGI-3331|Semicnductrs Physics & Devices|70|87|56%|26%|19%|0%|0%
ENGI-3341|Environmental Engineering 3|74|88|68%|21%|5%|5%|0%
ENGI-3351|Engineering Design 3|70|78|58%|39%|4%|0%|0%
ENGI-3371|Electrical Engineering 3|70|88|57%|29%|13%|2%|0%
ENGI-3391|Control and Signl Processing 3|68|85|49%|34%|14%|2%|2%
ENGI-3401|Civil Design 3|67|73|26%|63%|11%|0%|0%
ENGI-3411|Applied Mechanics 3|66|85|47%|29%|16%|5%|2%
ENGI-3451|Electronics and Communicatns 3|67|85|40%|42%|18%|0%|0%
ENGI-3461|Advanced Computer Systems 3|71|91|62%|26%|9%|3%|0%
ENGI-3471|Materials 3|72|94|67%|18%|10%|5%|0%
ENGI-3481|Power Semiconductor Devices|71|83|64%|27%|9%|0%|0%
ENGI-4093|MEng Research & Devel Project|72|89|65%|32%|2%|1%|0%
ENGI-4112|M.Eng Technical Project|64|64|0%|100%|0%|0%|0%
ENGI-4121|Communications Systems|74|88|71%|20%|9%|0%|0%
ENGI-4131|Advanced Semiconductor Devices|73|87|73%|22%|4%|0%|0%
ENGI-4141|Structures Highways Constructn|70|78|56%|38%|6%|0%|0%
ENGI-4151|Adv Geotechnical Eng Hydro|67|82|50%|25%|25%|0%|0%
ENGI-4211|Applied Mechanics 4|68|88|43%|39%|16%|3%|0%
ENGI-4221|Fluid Mechanics & Turbomachine|74|84|86%|14%|0%|0%|0%
ENGI-4231|Aeromechanics|72|94|60%|20%|10%|5%|5%
ENGI-4251|DSP & Microwave Engineering|68|85|33%|60%|7%|0%|0%
ENGI-4271|Energy Conversion & Delivery|71|89|58%|37%|5%|0%|0%
ENGI-4281|Low Carbon Technologies|69|86|55%|34%|11%|0%|0%
ENGI-4321|L4 Engineering into Schools|68|68|0%|100%|0%|0%|0%
ENGL-1011|Introduction to Drama|67|77|25%|69%|6%|0%|0%
ENGL-1021|The English Language & Its His|67|75|25%|71%|4%|0%|0%
ENGL-1031|Classic & Biblical Backgrounds|67|80|33%|63%|5%|0%|0%
ENGL-1041|The Heroic Age|67|78|34%|60%|6%|0%|0%
ENGL-1051|Romance Literature Chivalry|65|73|13%|71%|15%|1%|0%
ENGL-1061|Introduction to The Novel|68|77|47%|50%|2%|0%|1%
ENGL-1071|Introduction to Poetry|67|86|31%|60%|8%|0%|0%
ENGL-2011|Theory & Prac of Literary Crit|68|80|41%|55%|2%|1%|0%
ENGL-2021|Shakespeare Level 2|69|82|44%|51%|5%|0%|0%
ENGL-2041|Renaissance Literature Level 2|69|80|44%|51%|6%|0%|0%
ENGL-2071|Victorian Literature Level 2|69|78|39%|59%|1%|1%|0%
ENGL-2081|Literature of Modern Period|68|77|33%|62%|3%|1%|1%
ENGL-2101|Old Norse Level 2|69|77|42%|58%|0%|0%|0%
ENGL-2111|Old French Level 2|67|69|0%|100%|0%|0%|0%
ENGL-2121|Chaucer Level 2|67|75|32%|66%|2%|0%|0%
ENGL-2141|American Poetry|68|77|36%|61%|2%|0%|0%
ENGL-2291|Fin-de-Siecle Fiction|71|79|58%|43%|0%|0%|0%
ENGL-2381|Arthurian Literature|65|75|29%|43%|29%|0%|0%
ENGL-2501|The Australian Legend,1890s-19|70|72|71%|29%|0%|0%|0%
ENGL-2521|Toni Morrison:Texts & Contexts|68|74|35%|62%|3%|0%|0%
ENGL-2691|Evelyn Waugh|70|75|38%|63%|0%|0%|0%
ENGL-2751|Shakespeare's History Plays|71|82|60%|40%|0%|0%|0%
ENGL-2761|Jane Austen|70|79|53%|47%|0%|0%|0%
ENGL-2771|Contemporary US Fiction &Genre|67|72|32%|68%|0%|0%|0%
ENGL-2781|Writing Women: Gendering Lit|65|70|14%|71%|14%|0%|0%
ENGL-2791|Romantic Plays and Players|71|78|55%|45%|0%|0%|0%
ENGL-3051|Restoration & C18th Literature|69|78|50%|50%|0%|0%|0%
ENGL-3061|Literature of Romantic Period|69|83|44%|55%|1%|0%|0%
ENGL-3101|Old Norse Level 3|70|80|50%|50%|0%|0%|0%
ENGL-3111|Old French Level 3|72|74|100%|0%|0%|0%|0%
ENGL-3131|American Fiction Level 3|69|81|38%|61%|1%|0%|0%
ENGL-3162|40-credit dissertation in Engl|71|85|69%|30%|1%|0%|0%
ENGL-3171|Writing Prose Fiction|67|85|28%|67%|6%|0%|0%
ENGL-3201|W B Yeats|70|77|61%|33%|6%|0%|0%
ENGL-3231|Shakespeare on Film (Special)|69|85|51%|46%|3%|0%|0%
ENGL-3241|Writing Mountains C20th|71|78|67%|33%|0%|0%|0%
ENGL-3261|A Society of Equals?: Lit|71|75|65%|35%|0%|0%|0%
ENGL-3271|Creative Writing Poetry|71|78|59%|41%|0%|0%|0%
ENGL-3591|Post-War Fiction & Poetry|69|80|46%|54%|0%|0%|0%
ENGL-3621|Jewish American Fiction|70|75|67%|33%|0%|0%|0%
ENGL-3641|Ballads and Popular Romance|67|70|67%|33%|0%|0%|0%
ENGL-3661|Medieval Literature|67|76|40%|53%|0%|7%|0%
ENGL-3671|Contemporary Short Fiction|71|78|63%|38%|0%|0%|0%
ENGL-3681|Renaissance Sensations|68|77|62%|31%|0%|0%|8%
ENGL-3691|Nonsense Literature|68|77|41%|52%|7%|0%|0%
ENGL-3701|Reading Joyce's Ulysses|65|77|30%|60%|0%|0%|10%
ENGL-3711|Mind and Narrative|72|77|67%|33%|0%|0%|0%
ENGL-3721|Resistance in South Asian Post|71|76|55%|45%|0%|0%|0%
ENGL-3731|Paradise Lost Science Fiction|72|79|82%|18%|0%|0%|0%
ENGL-3741|The Politics of Style|73|78|89%|11%|0%|0%|0%
FOUD-0097|An Intro to Modern History|61|76|22%|44%|25%|6%|3%
FOUD-0137|Foundations of Psych (TB1)|65|83|42%|42%|8%|8%|0%
FOUD-0197|Introduction to Ancient Hist|63|84|27%|40%|23%|7%|3%
FOUD-01A7|English for Scientists with Sc|64|90|41%|31%|22%|0%|6%
FOUD-01B7|Decision Maths|71|80|43%|57%|0%|0%|0%
FOUD-01C7|Concepts, Methods&Theories SS1|60|76|16%|39%|43%|0%|2%
FOUD-01D7|Concepts, Methods&Theories SS2|62|80|19%|38%|43%|0%|0%
FOUD-01E7|Concepts, Methods&Theories AH1|66|85|35%|50%|12%|3%|0%
FOUD-01F7|Concepts, Methods&Theories AH2|62|75|22%|44%|34%|0%|0%
FOUD-01G7|Advanced Foundation Maths|73|96|67%|28%|0%|0%|6%
FOUD-01H7|Advanced Foundation Chemistry|74|94|79%|7%|14%|0%|0%
FOUD-01J1|Advanced&Further Foundatn Biol|65|82|27%|45%|27%|0%|0%
FOUD-01K7|Mechanics A|64|85|50%|10%|30%|0%|10%
FOUD-01L7|Mechanics B|65|88|50%|13%|13%|13%|13%
FOUD-01P7|Further Foundation Physics|69|95|63%|13%|13%|0%|13%
FOUD-01Q7|Further Foundation Chemistry|75|94|75%|17%|8%|0%|0%
FOUD-01R7|Logical Thinking 1|72|86|57%|43%|0%|0%|0%
